"condition","id","description","scene","url"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-171","A green chair sits next to a lamp and a coffee table, in the center of the room.","mturk-dev-random1.s171-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s171/mturk-dev-random1-s171-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-171","A green chair sits next to a lamp and a coffee table, in the center of the room.","mturk-dev-maxent2.s171-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s171/mturk-dev-maxent2-s171-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-171","A green chair sits next to a lamp and a coffee table, in the center of the room.","mturk-dev-sempre103.s171-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s171/mturk-dev-sempre103-s171-00000-2.jpg"
"human","human-171","A green chair sits next to a lamp and a coffee table, in the center of the room.","desc2scene-4195","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4195/desc2scene-4195-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-602","There are three tan chairs surrounding a table with plates on it.","mturk-dev-rulebased5.s602-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s602/mturk-dev-rulebased5-s602-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-602","There are three tan chairs surrounding a table with plates on it.","mturk-dev-random1.s602-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s602/mturk-dev-random1-s602-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-602","There are three tan chairs surrounding a table with plates on it.","mturk-dev-maxent2.s602-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s602/mturk-dev-maxent2-s602-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-602","There are three tan chairs surrounding a table with plates on it.","mturk-dev-sempre103.s602-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s602/mturk-dev-sempre103-s602-00000-2.jpg"
"human","human-602","There are three tan chairs surrounding a table with plates on it.","desc2scene-321","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-321/desc2scene-321-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-605","there is a bed under the window with a loptop on it","mturk-dev-rulebased5.s605-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s605/mturk-dev-rulebased5-s605-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-605","there is a bed under the window with a loptop on it","mturk-dev-random1.s605-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s605/mturk-dev-random1-s605-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-605","there is a bed under the window with a loptop on it","mturk-dev-maxent2.s605-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s605/mturk-dev-maxent2-s605-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-605","there is a bed under the window with a loptop on it","mturk-dev-sempre103.s605-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s605/mturk-dev-sempre103-s605-00000-2.jpg"
"human","human-605","there is a bed under the window with a loptop on it","desc2scene-205","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-205/desc2scene-205-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-607","The room has a glass top coffee table","mturk-dev-rulebased5.s607-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s607/mturk-dev-rulebased5-s607-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-607","The room has a glass top coffee table","mturk-dev-random1.s607-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s607/mturk-dev-random1-s607-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-607","The room has a glass top coffee table","mturk-dev-maxent2.s607-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s607/mturk-dev-maxent2-s607-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-607","The room has a glass top coffee table","mturk-dev-sempre103.s607-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s607/mturk-dev-sempre103-s607-00000-2.jpg"
"human","human-607","The room has a glass top coffee table","desc2scene-252","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-252/desc2scene-252-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-96","A nice wooden desk faces the window. It has deskpad on top and there is an office share in front of it.","mturk-dev-rulebased5.s96-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s96/mturk-dev-rulebased5-s96-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-96","A nice wooden desk faces the window. It has deskpad on top and there is an office share in front of it.","mturk-dev-random1.s96-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s96/mturk-dev-random1-s96-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-96","A nice wooden desk faces the window. It has deskpad on top and there is an office share in front of it.","mturk-dev-maxent2.s96-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s96/mturk-dev-maxent2-s96-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-96","A nice wooden desk faces the window. It has deskpad on top and there is an office share in front of it.","mturk-dev-sempre103.s96-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s96/mturk-dev-sempre103-s96-00000-2.jpg"
"human","human-96","A nice wooden desk faces the window. It has deskpad on top and there is an office share in front of it.","desc2scene-2480","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2480/desc2scene-2480-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-609","There is a bed next to a window. There is a grey door opposite the window.","mturk-dev-rulebased5.s609-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s609/mturk-dev-rulebased5-s609-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-609","There is a bed next to a window. There is a grey door opposite the window.","mturk-dev-random1.s609-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s609/mturk-dev-random1-s609-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-609","There is a bed next to a window. There is a grey door opposite the window.","mturk-dev-maxent2.s609-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s609/mturk-dev-maxent2-s609-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-609","There is a bed next to a window. There is a grey door opposite the window.","mturk-dev-sempre103.s609-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s609/mturk-dev-sempre103-s609-00000-2.jpg"
"human","human-609","There is a bed next to a window. There is a grey door opposite the window.","desc2scene-281","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-281/desc2scene-281-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-610","A dark green room with wood flooring and a double window on the left. The room has a glass top, wooden coffee table with a vase containing yellow flowers in the center of the room.","mturk-dev-rulebased5.s610-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s610/mturk-dev-rulebased5-s610-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-610","A dark green room with wood flooring and a double window on the left. The room has a glass top, wooden coffee table with a vase containing yellow flowers in the center of the room.","mturk-dev-random1.s610-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s610/mturk-dev-random1-s610-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-610","A dark green room with wood flooring and a double window on the left. The room has a glass top, wooden coffee table with a vase containing yellow flowers in the center of the room.","mturk-dev-maxent2.s610-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s610/mturk-dev-maxent2-s610-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-610","A dark green room with wood flooring and a double window on the left. The room has a glass top, wooden coffee table with a vase containing yellow flowers in the center of the room.","mturk-dev-sempre103.s610-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s610/mturk-dev-sempre103-s610-00000-2.jpg"
"human","human-610","A dark green room with wood flooring and a double window on the left. The room has a glass top, wooden coffee table with a vase containing yellow flowers in the center of the room.","desc2scene-335","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-335/desc2scene-335-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-358","Here is a master bedroom with one bed, a brown night stand, and a lamp. There is also a window in this room.","mturk-dev-rulebased5.s358-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s358/mturk-dev-rulebased5-s358-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-358","Here is a master bedroom with one bed, a brown night stand, and a lamp. There is also a window in this room.","mturk-dev-random1.s358-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s358/mturk-dev-random1-s358-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-358","Here is a master bedroom with one bed, a brown night stand, and a lamp. There is also a window in this room.","mturk-dev-maxent2.s358-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s358/mturk-dev-maxent2-s358-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-358","Here is a master bedroom with one bed, a brown night stand, and a lamp. There is also a window in this room.","mturk-dev-sempre103.s358-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s358/mturk-dev-sempre103-s358-00000-2.jpg"
"human","human-358","Here is a master bedroom with one bed, a brown night stand, and a lamp. There is also a window in this room.","desc2scene-2617","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2617/desc2scene-2617-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-616","There is a desk at the back of the room.  There is a monitor on the desk and a keyboard in front of the monitor.  There is a mouse to the right of the keyboard.","mturk-dev-rulebased5.s616-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s616/mturk-dev-rulebased5-s616-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-616","There is a desk at the back of the room.  There is a monitor on the desk and a keyboard in front of the monitor.  There is a mouse to the right of the keyboard.","mturk-dev-random1.s616-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s616/mturk-dev-random1-s616-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-616","There is a desk at the back of the room.  There is a monitor on the desk and a keyboard in front of the monitor.  There is a mouse to the right of the keyboard.","mturk-dev-maxent2.s616-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s616/mturk-dev-maxent2-s616-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-616","There is a desk at the back of the room.  There is a monitor on the desk and a keyboard in front of the monitor.  There is a mouse to the right of the keyboard.","mturk-dev-sempre103.s616-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s616/mturk-dev-sempre103-s616-00000-2.jpg"
"human","human-616","There is a desk at the back of the room.  There is a monitor on the desk and a keyboard in front of the monitor.  There is a mouse to the right of the keyboard.","desc2scene-288","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-288/desc2scene-288-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-109","four chairs on the west side of the wall facing the east wall. A table in the south east position of the room and four dishes close the north wall of the room","mturk-dev-rulebased5.s109-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s109/mturk-dev-rulebased5-s109-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-109","four chairs on the west side of the wall facing the east wall. A table in the south east position of the room and four dishes close the north wall of the room","mturk-dev-random1.s109-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s109/mturk-dev-random1-s109-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-109","four chairs on the west side of the wall facing the east wall. A table in the south east position of the room and four dishes close the north wall of the room","mturk-dev-maxent2.s109-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s109/mturk-dev-maxent2-s109-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-109","four chairs on the west side of the wall facing the east wall. A table in the south east position of the room and four dishes close the north wall of the room","mturk-dev-sempre103.s109-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s109/mturk-dev-sempre103-s109-00000-2.jpg"
"human","human-109","four chairs on the west side of the wall facing the east wall. A table in the south east position of the room and four dishes close the north wall of the room","desc2scene-2440","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2440/desc2scene-2440-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-366","there is a round yellow table in center of the room.","mturk-dev-rulebased5.s366-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s366/mturk-dev-rulebased5-s366-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-366","there is a round yellow table in center of the room.","mturk-dev-random1.s366-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s366/mturk-dev-random1-s366-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-366","there is a round yellow table in center of the room.","mturk-dev-maxent2.s366-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s366/mturk-dev-maxent2-s366-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-366","there is a round yellow table in center of the room.","mturk-dev-sempre103.s366-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s366/mturk-dev-sempre103-s366-00000-2.jpg"
"human","human-366","there is a round yellow table in center of the room.","desc2scene-2291","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2291/desc2scene-2291-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-114","There is a bed.","mturk-dev-rulebased5.s114-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s114/mturk-dev-rulebased5-s114-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-114","There is a bed.","mturk-dev-random1.s114-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s114/mturk-dev-random1-s114-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-114","There is a bed.","mturk-dev-maxent2.s114-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s114/mturk-dev-maxent2-s114-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-114","There is a bed.","mturk-dev-sempre103.s114-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s114/mturk-dev-sempre103-s114-00000-2.jpg"
"human","human-114","There is a bed.","desc2scene-204","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-204/desc2scene-204-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-119","there is a yellow table, and a plate of food on top of it","mturk-dev-rulebased5.s119-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s119/mturk-dev-rulebased5-s119-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-119","there is a yellow table, and a plate of food on top of it","mturk-dev-random1.s119-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s119/mturk-dev-random1-s119-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-119","there is a yellow table, and a plate of food on top of it","mturk-dev-maxent2.s119-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s119/mturk-dev-maxent2-s119-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-119","there is a yellow table, and a plate of food on top of it","mturk-dev-sempre103.s119-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s119/mturk-dev-sempre103-s119-00000-2.jpg"
"human","human-119","there is a yellow table, and a plate of food on top of it","desc2scene-4114","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4114/desc2scene-4114-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-380","There is a round brown table with four chairs around it.","mturk-dev-rulebased5.s380-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s380/mturk-dev-rulebased5-s380-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-380","There is a round brown table with four chairs around it.","mturk-dev-random1.s380-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s380/mturk-dev-random1-s380-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-380","There is a round brown table with four chairs around it.","mturk-dev-maxent2.s380-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s380/mturk-dev-maxent2-s380-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-380","There is a round brown table with four chairs around it.","mturk-dev-sempre103.s380-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s380/mturk-dev-sempre103-s380-00000-2.jpg"
"human","human-380","There is a round brown table with four chairs around it.","desc2scene-2301","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2301/desc2scene-2301-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-281","There is a couch sofa and in front there is a coffee table with bowl with fruit in the table.","mturk-dev-rulebased5.s281-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s281/mturk-dev-rulebased5-s281-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-281","There is a couch sofa and in front there is a coffee table with bowl with fruit in the table.","mturk-dev-random1.s281-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s281/mturk-dev-random1-s281-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-281","There is a couch sofa and in front there is a coffee table with bowl with fruit in the table.","mturk-dev-maxent2.s281-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s281/mturk-dev-maxent2-s281-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-281","There is a couch sofa and in front there is a coffee table with bowl with fruit in the table.","mturk-dev-sempre103.s281-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s281/mturk-dev-sempre103-s281-00000-2.jpg"
"human","human-281","There is a couch sofa and in front there is a coffee table with bowl with fruit in the table.","desc2scene-2472","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2472/desc2scene-2472-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-351","There is a desk in the middle of the room. There is a vase on a piece of furniture next to the desk.","mturk-dev-rulebased5.s351-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s351/mturk-dev-rulebased5-s351-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-351","There is a desk in the middle of the room. There is a vase on a piece of furniture next to the desk.","mturk-dev-random1.s351-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s351/mturk-dev-random1-s351-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-351","There is a desk in the middle of the room. There is a vase on a piece of furniture next to the desk.","mturk-dev-maxent2.s351-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s351/mturk-dev-maxent2-s351-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-351","There is a desk in the middle of the room. There is a vase on a piece of furniture next to the desk.","mturk-dev-sempre103.s351-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s351/mturk-dev-sempre103-s351-00000-2.jpg"
"human","human-351","There is a desk in the middle of the room. There is a vase on a piece of furniture next to the desk.","desc2scene-2604","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2604/desc2scene-2604-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-132","In the corner of the room there is a white table. Above the table there is one note book and one ink pen.","mturk-dev-rulebased5.s132-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s132/mturk-dev-rulebased5-s132-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-132","In the corner of the room there is a white table. Above the table there is one note book and one ink pen.","mturk-dev-random1.s132-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s132/mturk-dev-random1-s132-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-132","In the corner of the room there is a white table. Above the table there is one note book and one ink pen.","mturk-dev-maxent2.s132-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s132/mturk-dev-maxent2-s132-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-132","In the corner of the room there is a white table. Above the table there is one note book and one ink pen.","mturk-dev-sempre103.s132-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s132/mturk-dev-sempre103-s132-00000-2.jpg"
"human","human-132","In the corner of the room there is a white table. Above the table there is one note book and one ink pen.","desc2scene-4124","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4124/desc2scene-4124-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-133","There is a white desk with a magazine on top of it in  the corner.","mturk-dev-rulebased5.s133-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s133/mturk-dev-rulebased5-s133-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-133","There is a white desk with a magazine on top of it in  the corner.","mturk-dev-random1.s133-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s133/mturk-dev-random1-s133-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-133","There is a white desk with a magazine on top of it in  the corner.","mturk-dev-maxent2.s133-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s133/mturk-dev-maxent2-s133-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-133","There is a white desk with a magazine on top of it in  the corner.","mturk-dev-sempre103.s133-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s133/mturk-dev-sempre103-s133-00000-2.jpg"
"human","human-133","There is a white desk with a magazine on top of it in  the corner.","desc2scene-4124","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4124/desc2scene-4124-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-135","There is a round shaped table with a stool near it.","mturk-dev-rulebased5.s135-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s135/mturk-dev-rulebased5-s135-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-135","There is a round shaped table with a stool near it.","mturk-dev-random1.s135-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s135/mturk-dev-random1-s135-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-135","There is a round shaped table with a stool near it.","mturk-dev-maxent2.s135-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s135/mturk-dev-maxent2-s135-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-135","There is a round shaped table with a stool near it.","mturk-dev-sempre103.s135-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s135/mturk-dev-sempre103-s135-00000-2.jpg"
"human","human-135","There is a round shaped table with a stool near it.","desc2scene-4093","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4093/desc2scene-4093-2.jpg"
"simple-layout/mturk-dev-rulebased","simple-layout/mturk-dev-rulebased-146","In between the door and the window, there is a large circular yellow table. On top of the table is a white plate with a very small sandwich.","mturk-dev-rulebased5.s146-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-rulebased/s146/mturk-dev-rulebased5-s146-00000-2.jpg"
"simple-layout/mturk-dev-random","simple-layout/mturk-dev-random-146","In between the door and the window, there is a large circular yellow table. On top of the table is a white plate with a very small sandwich.","mturk-dev-random1.s146-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-random/s146/mturk-dev-random1-s146-00000-2.jpg"
"simple-layout/mturk-dev-maxent","simple-layout/mturk-dev-maxent-146","In between the door and the window, there is a large circular yellow table. On top of the table is a white plate with a very small sandwich.","mturk-dev-maxent2.s146-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-maxent/s146/mturk-dev-maxent2-s146-00000-2.jpg"
"simple-layout/mturk-dev-sempre","simple-layout/mturk-dev-sempre-146","In between the door and the window, there is a large circular yellow table. On top of the table is a white plate with a very small sandwich.","mturk-dev-sempre103.s146-00000","https://dovahkiin.stanford.edu/text2scene/eval/simple-layout/mturk-dev-sempre/s146/mturk-dev-sempre103-s146-00000-2.jpg"
"human","human-146","In between the door and the window, there is a large circular yellow table. On top of the table is a white plate with a very small sandwich.","desc2scene-4114","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4114/desc2scene-4114-2.jpg"
