"condition","id","description","scene","url"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-109","four chairs on the west side of the wall facing the east wall. A table in the south east position of the room and four dishes close the north wall of the room","mturk-dev-maxent-rb7.s109-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s109/mturk-dev-maxent-rb7-s109-00000-2.jpg"
"human","human-109","four chairs on the west side of the wall facing the east wall. A table in the south east position of the room and four dishes close the north wall of the room","desc2scene-2440","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2440/desc2scene-2440-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-366","there is a round yellow table in center of the room.","mturk-dev-random2.s366-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s366/mturk-dev-random2-s366-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-366","there is a round yellow table in center of the room.","mturk-dev-maxent-rb3.s366-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s366/mturk-dev-maxent-rb3-s366-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-366","there is a round yellow table in center of the room.","mturk-dev-maxent-rb7.s366-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s366/mturk-dev-maxent-rb7-s366-00000-2.jpg"
"human","human-366","there is a round yellow table in center of the room.","desc2scene-2291","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2291/desc2scene-2291-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-114","There is a bed.","mturk-dev-random2.s114-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s114/mturk-dev-random2-s114-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-114","There is a bed.","mturk-dev-maxent-rb3.s114-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s114/mturk-dev-maxent-rb3-s114-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-114","There is a bed.","mturk-dev-maxent-rb7.s114-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s114/mturk-dev-maxent-rb7-s114-00000-2.jpg"
"human","human-114","There is a bed.","desc2scene-204","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-204/desc2scene-204-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-119","there is a yellow table, and a plate of food on top of it","mturk-dev-random2.s119-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s119/mturk-dev-random2-s119-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-119","there is a yellow table, and a plate of food on top of it","mturk-dev-maxent-rb3.s119-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s119/mturk-dev-maxent-rb3-s119-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-119","there is a yellow table, and a plate of food on top of it","mturk-dev-maxent-rb7.s119-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s119/mturk-dev-maxent-rb7-s119-00000-2.jpg"
"human","human-119","there is a yellow table, and a plate of food on top of it","desc2scene-4114","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4114/desc2scene-4114-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-380","There is a round brown table with four chairs around it.","mturk-dev-random2.s380-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s380/mturk-dev-random2-s380-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-380","There is a round brown table with four chairs around it.","mturk-dev-maxent-rb3.s380-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s380/mturk-dev-maxent-rb3-s380-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-380","There is a round brown table with four chairs around it.","mturk-dev-maxent-rb7.s380-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s380/mturk-dev-maxent-rb7-s380-00000-2.jpg"
"human","human-380","There is a round brown table with four chairs around it.","desc2scene-2301","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2301/desc2scene-2301-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-281","There is a couch sofa and in front there is a coffee table with bowl with fruit in the table.","mturk-dev-random2.s281-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s281/mturk-dev-random2-s281-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-281","There is a couch sofa and in front there is a coffee table with bowl with fruit in the table.","mturk-dev-maxent-rb3.s281-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s281/mturk-dev-maxent-rb3-s281-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-281","There is a couch sofa and in front there is a coffee table with bowl with fruit in the table.","mturk-dev-maxent-rb7.s281-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s281/mturk-dev-maxent-rb7-s281-00000-2.jpg"
"human","human-281","There is a couch sofa and in front there is a coffee table with bowl with fruit in the table.","desc2scene-2472","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2472/desc2scene-2472-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-351","There is a desk in the middle of the room. There is a vase on a piece of furniture next to the desk.","mturk-dev-random2.s351-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s351/mturk-dev-random2-s351-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-351","There is a desk in the middle of the room. There is a vase on a piece of furniture next to the desk.","mturk-dev-maxent-rb3.s351-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s351/mturk-dev-maxent-rb3-s351-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-351","There is a desk in the middle of the room. There is a vase on a piece of furniture next to the desk.","mturk-dev-maxent-rb7.s351-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s351/mturk-dev-maxent-rb7-s351-00000-2.jpg"
"human","human-351","There is a desk in the middle of the room. There is a vase on a piece of furniture next to the desk.","desc2scene-2604","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2604/desc2scene-2604-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-132","In the corner of the room there is a white table. Above the table there is one note book and one ink pen.","mturk-dev-random2.s132-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s132/mturk-dev-random2-s132-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-132","In the corner of the room there is a white table. Above the table there is one note book and one ink pen.","mturk-dev-maxent-rb3.s132-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s132/mturk-dev-maxent-rb3-s132-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-132","In the corner of the room there is a white table. Above the table there is one note book and one ink pen.","mturk-dev-maxent-rb7.s132-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s132/mturk-dev-maxent-rb7-s132-00000-2.jpg"
"human","human-132","In the corner of the room there is a white table. Above the table there is one note book and one ink pen.","desc2scene-4124","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4124/desc2scene-4124-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-133","There is a white desk with a magazine on top of it in  the corner.","mturk-dev-random2.s133-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s133/mturk-dev-random2-s133-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-133","There is a white desk with a magazine on top of it in  the corner.","mturk-dev-maxent-rb3.s133-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s133/mturk-dev-maxent-rb3-s133-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-133","There is a white desk with a magazine on top of it in  the corner.","mturk-dev-maxent-rb7.s133-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s133/mturk-dev-maxent-rb7-s133-00000-2.jpg"
"human","human-133","There is a white desk with a magazine on top of it in  the corner.","desc2scene-4124","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4124/desc2scene-4124-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-135","There is a round shaped table with a stool near it.","mturk-dev-random2.s135-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s135/mturk-dev-random2-s135-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-135","There is a round shaped table with a stool near it.","mturk-dev-maxent-rb3.s135-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s135/mturk-dev-maxent-rb3-s135-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-135","There is a round shaped table with a stool near it.","mturk-dev-maxent-rb7.s135-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s135/mturk-dev-maxent-rb7-s135-00000-2.jpg"
"human","human-135","There is a round shaped table with a stool near it.","desc2scene-4093","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4093/desc2scene-4093-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-146","In between the door and the window, there is a large circular yellow table. On top of the table is a white plate with a very small sandwich.","mturk-dev-random2.s146-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s146/mturk-dev-random2-s146-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-146","In between the door and the window, there is a large circular yellow table. On top of the table is a white plate with a very small sandwich.","mturk-dev-maxent-rb3.s146-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s146/mturk-dev-maxent-rb3-s146-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-146","In between the door and the window, there is a large circular yellow table. On top of the table is a white plate with a very small sandwich.","mturk-dev-maxent-rb7.s146-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s146/mturk-dev-maxent-rb7-s146-00000-2.jpg"
"human","human-146","In between the door and the window, there is a large circular yellow table. On top of the table is a white plate with a very small sandwich.","desc2scene-4114","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4114/desc2scene-4114-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-147","In between the doors and the window, there is a black couch with red cushions, two white pillows, and one black pillow. In front of the couch, there is a wooden coffee table with a glass top and two newspapers. Next to the table, facing the couch, is a wooden folding chair.","mturk-dev-random2.s147-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s147/mturk-dev-random2-s147-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-147","In between the doors and the window, there is a black couch with red cushions, two white pillows, and one black pillow. In front of the couch, there is a wooden coffee table with a glass top and two newspapers. Next to the table, facing the couch, is a wooden folding chair.","mturk-dev-maxent-rb3.s147-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s147/mturk-dev-maxent-rb3-s147-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-147","In between the doors and the window, there is a black couch with red cushions, two white pillows, and one black pillow. In front of the couch, there is a wooden coffee table with a glass top and two newspapers. Next to the table, facing the couch, is a wooden folding chair.","mturk-dev-maxent-rb7.s147-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s147/mturk-dev-maxent-rb7-s147-00000-2.jpg"
"human","human-147","In between the doors and the window, there is a black couch with red cushions, two white pillows, and one black pillow. In front of the couch, there is a wooden coffee table with a glass top and two newspapers. Next to the table, facing the couch, is a wooden folding chair.","desc2scene-4119","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4119/desc2scene-4119-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-405","There is a table, two chairs are near and on the table is a decoration.","mturk-dev-random2.s405-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s405/mturk-dev-random2-s405-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-405","There is a table, two chairs are near and on the table is a decoration.","mturk-dev-maxent-rb3.s405-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s405/mturk-dev-maxent-rb3-s405-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-405","There is a table, two chairs are near and on the table is a decoration.","mturk-dev-maxent-rb7.s405-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s405/mturk-dev-maxent-rb7-s405-00000-2.jpg"
"human","human-405","There is a table, two chairs are near and on the table is a decoration.","desc2scene-2666","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2666/desc2scene-2666-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-150","There is a white desk in the corner of the room. Red book is in the middle of the desk. There is a black pen sitting next to the book.","mturk-dev-random2.s150-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s150/mturk-dev-random2-s150-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-150","There is a white desk in the corner of the room. Red book is in the middle of the desk. There is a black pen sitting next to the book.","mturk-dev-maxent-rb3.s150-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s150/mturk-dev-maxent-rb3-s150-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-150","There is a white desk in the corner of the room. Red book is in the middle of the desk. There is a black pen sitting next to the book.","mturk-dev-maxent-rb7.s150-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s150/mturk-dev-maxent-rb7-s150-00000-2.jpg"
"human","human-150","There is a white desk in the corner of the room. Red book is in the middle of the desk. There is a black pen sitting next to the book.","desc2scene-4124","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4124/desc2scene-4124-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-389","A single bed is against the wall. On the left side is a grey floor lamp and on the right is a silver night stand.","mturk-dev-random2.s389-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s389/mturk-dev-random2-s389-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-389","A single bed is against the wall. On the left side is a grey floor lamp and on the right is a silver night stand.","mturk-dev-maxent-rb3.s389-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s389/mturk-dev-maxent-rb3-s389-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-389","A single bed is against the wall. On the left side is a grey floor lamp and on the right is a silver night stand.","mturk-dev-maxent-rb7.s389-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s389/mturk-dev-maxent-rb7-s389-00000-2.jpg"
"human","human-389","A single bed is against the wall. On the left side is a grey floor lamp and on the right is a silver night stand.","desc2scene-2649","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2649/desc2scene-2649-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-159","There is an office table in the middle of the room.  A laptop is placed on the table.","mturk-dev-random2.s159-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s159/mturk-dev-random2-s159-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-159","There is an office table in the middle of the room.  A laptop is placed on the table.","mturk-dev-maxent-rb3.s159-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s159/mturk-dev-maxent-rb3-s159-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-159","There is an office table in the middle of the room.  A laptop is placed on the table.","mturk-dev-maxent-rb7.s159-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s159/mturk-dev-maxent-rb7-s159-00000-2.jpg"
"human","human-159","There is an office table in the middle of the room.  A laptop is placed on the table.","desc2scene-2314","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2314/desc2scene-2314-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-417","An l shaped couch and a book case on right side of couch.","mturk-dev-random2.s417-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s417/mturk-dev-random2-s417-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-417","An l shaped couch and a book case on right side of couch.","mturk-dev-maxent-rb3.s417-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s417/mturk-dev-maxent-rb3-s417-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-417","An l shaped couch and a book case on right side of couch.","mturk-dev-maxent-rb7.s417-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s417/mturk-dev-maxent-rb7-s417-00000-2.jpg"
"human","human-417","An l shaped couch and a book case on right side of couch.","desc2scene-2415","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2415/desc2scene-2415-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-162","There are a table and a couch in the center of the room. There are also two newspapers on top of the table.","mturk-dev-random2.s162-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s162/mturk-dev-random2-s162-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-162","There are a table and a couch in the center of the room. There are also two newspapers on top of the table.","mturk-dev-maxent-rb3.s162-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s162/mturk-dev-maxent-rb3-s162-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-162","There are a table and a couch in the center of the room. There are also two newspapers on top of the table.","mturk-dev-maxent-rb7.s162-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s162/mturk-dev-maxent-rb7-s162-00000-2.jpg"
"human","human-162","There are a table and a couch in the center of the room. There are also two newspapers on top of the table.","desc2scene-4221","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4221/desc2scene-4221-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-420","There is a desk near the entrance door with a lamp on it.","mturk-dev-random2.s420-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s420/mturk-dev-random2-s420-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-420","There is a desk near the entrance door with a lamp on it.","mturk-dev-maxent-rb3.s420-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s420/mturk-dev-maxent-rb3-s420-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-420","There is a desk near the entrance door with a lamp on it.","mturk-dev-maxent-rb7.s420-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s420/mturk-dev-maxent-rb7-s420-00000-2.jpg"
"human","human-420","There is a desk near the entrance door with a lamp on it.","desc2scene-2379","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2379/desc2scene-2379-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-424","The tan couch and the wooden coffee table in the middle of the room and facing away from the windows.","mturk-dev-random2.s424-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s424/mturk-dev-random2-s424-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-424","The tan couch and the wooden coffee table in the middle of the room and facing away from the windows.","mturk-dev-maxent-rb3.s424-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s424/mturk-dev-maxent-rb3-s424-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-424","The tan couch and the wooden coffee table in the middle of the room and facing away from the windows.","mturk-dev-maxent-rb7.s424-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s424/mturk-dev-maxent-rb7-s424-00000-2.jpg"
"human","human-424","The tan couch and the wooden coffee table in the middle of the room and facing away from the windows.","desc2scene-2545","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2545/desc2scene-2545-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-426","There is an empty bookcase in the corner of the room and there is a desk on the opposite side of the room.","mturk-dev-random2.s426-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s426/mturk-dev-random2-s426-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-426","There is an empty bookcase in the corner of the room and there is a desk on the opposite side of the room.","mturk-dev-maxent-rb3.s426-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s426/mturk-dev-maxent-rb3-s426-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-426","There is an empty bookcase in the corner of the room and there is a desk on the opposite side of the room.","mturk-dev-maxent-rb7.s426-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s426/mturk-dev-maxent-rb7-s426-00000-2.jpg"
"human","human-426","There is an empty bookcase in the corner of the room and there is a desk on the opposite side of the room.","desc2scene-2410","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2410/desc2scene-2410-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-427","it is a brown rectangle table near the middle of the room with two brown chairs sitting across from each other on different sides of the table","mturk-dev-random2.s427-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s427/mturk-dev-random2-s427-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-427","it is a brown rectangle table near the middle of the room with two brown chairs sitting across from each other on different sides of the table","mturk-dev-maxent-rb3.s427-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s427/mturk-dev-maxent-rb3-s427-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-427","it is a brown rectangle table near the middle of the room with two brown chairs sitting across from each other on different sides of the table","mturk-dev-maxent-rb7.s427-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s427/mturk-dev-maxent-rb7-s427-00000-2.jpg"
"human","human-427","it is a brown rectangle table near the middle of the room with two brown chairs sitting across from each other on different sides of the table","desc2scene-2538","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2538/desc2scene-2538-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-35","There is a black and brown desk with a table lamp and flowers.","mturk-dev-random2.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s35/mturk-dev-random2-s35-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-35","There is a black and brown desk with a table lamp and flowers.","mturk-dev-maxent-rb3.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s35/mturk-dev-maxent-rb3-s35-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-35","There is a black and brown desk with a table lamp and flowers.","mturk-dev-maxent-rb7.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s35/mturk-dev-maxent-rb7-s35-00000-2.jpg"
"human","human-35","There is a black and brown desk with a table lamp and flowers.","desc2scene-2364","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2364/desc2scene-2364-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-433","3 brown/green walls. One door. One window. Wooden floors. No ceiling. One nightstand, one lamp, and one bed.","mturk-dev-random2.s433-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s433/mturk-dev-random2-s433-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-433","3 brown/green walls. One door. One window. Wooden floors. No ceiling. One nightstand, one lamp, and one bed.","mturk-dev-maxent-rb3.s433-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s433/mturk-dev-maxent-rb3-s433-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-433","3 brown/green walls. One door. One window. Wooden floors. No ceiling. One nightstand, one lamp, and one bed.","mturk-dev-maxent-rb7.s433-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s433/mturk-dev-maxent-rb7-s433-00000-2.jpg"
"human","human-433","3 brown/green walls. One door. One window. Wooden floors. No ceiling. One nightstand, one lamp, and one bed.","desc2scene-405","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-405/desc2scene-405-2.jpg"
"full-layout/mturk-dev-random","full-layout/mturk-dev-random-436","There are four black office chairs around a table in the center of the room. The table has a design similar to the yin-yang symbol, contrasting black and beige","mturk-dev-random2.s436-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-random/s436/mturk-dev-random2-s436-00000-2.jpg"
"full-layout/mturk-dev-combo-predefined","full-layout/mturk-dev-combo-predefined-436","There are four black office chairs around a table in the center of the room. The table has a design similar to the yin-yang symbol, contrasting black and beige","mturk-dev-maxent-rb3.s436-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-predefined/s436/mturk-dev-maxent-rb3-s436-00000-2.jpg"
"full-layout/mturk-dev-combo-trained","full-layout/mturk-dev-combo-trained-436","There are four black office chairs around a table in the center of the room. The table has a design similar to the yin-yang symbol, contrasting black and beige","mturk-dev-maxent-rb7.s436-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/mturk-dev-combo-trained/s436/mturk-dev-maxent-rb7-s436-00000-2.jpg"
