"condition","id","description","scene","url"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-31","There is a bed and there is a nightstand next to the bed.","seedsents-maxent-rb1.s31-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s31/seedsents-maxent-rb1-s31-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-31","There is a bed and there is a nightstand next to the bed.","seedsents-random1.s31-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s31/seedsents-random1-s31-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-31","There is a bed and there is a nightstand next to the bed.","seedsents-random-rb1.s31-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s31/seedsents-random-rb1-s31-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-31","There is a bed and there is a nightstand next to the bed.","seedsents-rulebased5.s31-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s31/seedsents-rulebased5-s31-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-31","There is a bed and there is a nightstand next to the bed.","seedsents-sempre1.s31-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s31/seedsents-sempre1-s31-00000-2.jpg"
"human","human-31","There is a bed and there is a nightstand next to the bed.","desc2scene-4192","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4192/desc2scene-4192-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-32","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the nightstand.","seedsents-maxent1.s32-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s32/seedsents-maxent1-s32-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-32","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the nightstand.","seedsents-maxent-rb1.s32-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s32/seedsents-maxent-rb1-s32-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-32","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the nightstand.","seedsents-random1.s32-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s32/seedsents-random1-s32-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-32","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the nightstand.","seedsents-random-rb1.s32-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s32/seedsents-random-rb1-s32-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-32","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the nightstand.","seedsents-rulebased5.s32-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s32/seedsents-rulebased5-s32-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-32","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the nightstand.","seedsents-sempre1.s32-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s32/seedsents-sempre1-s32-00000-2.jpg"
"human","human-32","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the nightstand.","desc2scene-4218","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4218/desc2scene-4218-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","seedsents-maxent1.s33-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s33/seedsents-maxent1-s33-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","seedsents-maxent-rb1.s33-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s33/seedsents-maxent-rb1-s33-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","seedsents-random1.s33-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s33/seedsents-random1-s33-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","seedsents-random-rb1.s33-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s33/seedsents-random-rb1-s33-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","seedsents-rulebased5.s33-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s33/seedsents-rulebased5-s33-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","seedsents-sempre1.s33-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s33/seedsents-sempre1-s33-00000-2.jpg"
"human","human-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","desc2scene-4219","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4219/desc2scene-4219-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-maxent1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s34/seedsents-maxent1-s34-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-maxent-rb1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s34/seedsents-maxent-rb1-s34-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-random1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s34/seedsents-random1-s34-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-random-rb1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s34/seedsents-random-rb1-s34-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-rulebased5.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s34/seedsents-rulebased5-s34-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-sempre1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s34/seedsents-sempre1-s34-00000-2.jpg"
"human","human-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","desc2scene-4176","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4176/desc2scene-4176-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-35","There is a bed and there is a chair next to the bed.","seedsents-maxent1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s35/seedsents-maxent1-s35-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-35","There is a bed and there is a chair next to the bed.","seedsents-maxent-rb1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s35/seedsents-maxent-rb1-s35-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-35","There is a bed and there is a chair next to the bed.","seedsents-random1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s35/seedsents-random1-s35-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-35","There is a bed and there is a chair next to the bed.","seedsents-random-rb1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s35/seedsents-random-rb1-s35-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-35","There is a bed and there is a chair next to the bed.","seedsents-rulebased5.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s35/seedsents-rulebased5-s35-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-35","There is a bed and there is a chair next to the bed.","seedsents-sempre1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s35/seedsents-sempre1-s35-00000-2.jpg"
"human","human-35","There is a bed and there is a chair next to the bed.","desc2scene-4134","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4134/desc2scene-4134-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-36","There is a coffee table.","seedsents-maxent1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s36/seedsents-maxent1-s36-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-36","There is a coffee table.","seedsents-maxent-rb1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s36/seedsents-maxent-rb1-s36-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-36","There is a coffee table.","seedsents-random1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s36/seedsents-random1-s36-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-36","There is a coffee table.","seedsents-random-rb1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s36/seedsents-random-rb1-s36-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-36","There is a coffee table.","seedsents-rulebased5.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s36/seedsents-rulebased5-s36-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-36","There is a coffee table.","seedsents-sempre1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s36/seedsents-sempre1-s36-00000-2.jpg"
"human","human-36","There is a coffee table.","desc2scene-4093","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4093/desc2scene-4093-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-37","There is a coffee table and there is a vase on the coffee table.","seedsents-maxent1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s37/seedsents-maxent1-s37-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-37","There is a coffee table and there is a vase on the coffee table.","seedsents-maxent-rb1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s37/seedsents-maxent-rb1-s37-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-37","There is a coffee table and there is a vase on the coffee table.","seedsents-random1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s37/seedsents-random1-s37-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-37","There is a coffee table and there is a vase on the coffee table.","seedsents-random-rb1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s37/seedsents-random-rb1-s37-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-37","There is a coffee table and there is a vase on the coffee table.","seedsents-rulebased5.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s37/seedsents-rulebased5-s37-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-37","There is a coffee table and there is a vase on the coffee table.","seedsents-sempre1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s37/seedsents-sempre1-s37-00000-2.jpg"
"human","human-37","There is a coffee table and there is a vase on the coffee table.","desc2scene-4212","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4212/desc2scene-4212-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-maxent1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s38/seedsents-maxent1-s38-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-maxent-rb1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s38/seedsents-maxent-rb1-s38-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-random1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s38/seedsents-random1-s38-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-random-rb1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s38/seedsents-random-rb1-s38-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-rulebased5.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s38/seedsents-rulebased5-s38-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-sempre1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s38/seedsents-sempre1-s38-00000-2.jpg"
"human","human-38","There is a coffee table and there is a couch behind the coffee table.","desc2scene-4156","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4156/desc2scene-4156-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-maxent1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s39/seedsents-maxent1-s39-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-maxent-rb1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s39/seedsents-maxent-rb1-s39-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-random1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s39/seedsents-random1-s39-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-random-rb1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s39/seedsents-random-rb1-s39-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-rulebased5.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s39/seedsents-rulebased5-s39-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-sempre1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s39/seedsents-sempre1-s39-00000-2.jpg"
"human","human-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","desc2scene-4180","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4180/desc2scene-4180-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-maxent1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s40/seedsents-maxent1-s40-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-maxent-rb1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s40/seedsents-maxent-rb1-s40-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-random1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s40/seedsents-random1-s40-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-random-rb1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s40/seedsents-random-rb1-s40-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-rulebased5.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s40/seedsents-rulebased5-s40-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-sempre1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s40/seedsents-sempre1-s40-00000-2.jpg"
"human","human-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","desc2scene-4169","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4169/desc2scene-4169-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-maxent1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s41/seedsents-maxent1-s41-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-maxent-rb1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s41/seedsents-maxent-rb1-s41-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-random1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s41/seedsents-random1-s41-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-random-rb1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s41/seedsents-random-rb1-s41-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-rulebased5.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s41/seedsents-rulebased5-s41-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-sempre1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s41/seedsents-sempre1-s41-00000-2.jpg"
"human","human-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","desc2scene-4119","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4119/desc2scene-4119-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-42","There is a couch. There is a vase.","seedsents-maxent1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s42/seedsents-maxent1-s42-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-42","There is a couch. There is a vase.","seedsents-maxent-rb1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s42/seedsents-maxent-rb1-s42-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-42","There is a couch. There is a vase.","seedsents-random1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s42/seedsents-random1-s42-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-42","There is a couch. There is a vase.","seedsents-random-rb1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s42/seedsents-random-rb1-s42-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-42","There is a couch. There is a vase.","seedsents-rulebased5.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s42/seedsents-rulebased5-s42-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-42","There is a couch. There is a vase.","seedsents-sempre1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s42/seedsents-sempre1-s42-00000-2.jpg"
"human","human-42","There is a couch. There is a vase.","desc2scene-4107","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4107/desc2scene-4107-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-43","There is a couch. There is a coffee table and there is a plant.","seedsents-maxent1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s43/seedsents-maxent1-s43-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-43","There is a couch. There is a coffee table and there is a plant.","seedsents-maxent-rb1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s43/seedsents-maxent-rb1-s43-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-43","There is a couch. There is a coffee table and there is a plant.","seedsents-random1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s43/seedsents-random1-s43-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-43","There is a couch. There is a coffee table and there is a plant.","seedsents-random-rb1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s43/seedsents-random-rb1-s43-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-43","There is a couch. There is a coffee table and there is a plant.","seedsents-rulebased5.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s43/seedsents-rulebased5-s43-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-43","There is a couch. There is a coffee table and there is a plant.","seedsents-sempre1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s43/seedsents-sempre1-s43-00000-2.jpg"
"human","human-43","There is a couch. There is a coffee table and there is a plant.","desc2scene-4211","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4211/desc2scene-4211-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-maxent1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s44/seedsents-maxent1-s44-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-maxent-rb1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s44/seedsents-maxent-rb1-s44-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-random1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s44/seedsents-random1-s44-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-random-rb1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s44/seedsents-random-rb1-s44-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-rulebased5.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s44/seedsents-rulebased5-s44-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-sempre1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s44/seedsents-sempre1-s44-00000-2.jpg"
"human","human-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","desc2scene-4188","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4188/desc2scene-4188-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-maxent1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s45/seedsents-maxent1-s45-00000-2.jpg"
"full-layout/seedsents-maxent-rb","full-layout/seedsents-maxent-rb-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-maxent-rb1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent-rb/s45/seedsents-maxent-rb1-s45-00000-2.jpg"
"full-layout/seedsents-random","full-layout/seedsents-random-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-random1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random/s45/seedsents-random1-s45-00000-2.jpg"
"full-layout/seedsents-random-rb","full-layout/seedsents-random-rb-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-random-rb1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-random-rb/s45/seedsents-random-rb1-s45-00000-2.jpg"
"full-layout/seedsents-rulebased","full-layout/seedsents-rulebased-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-rulebased5.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-rulebased/s45/seedsents-rulebased5-s45-00000-2.jpg"
"full-layout/seedsents-sempre","full-layout/seedsents-sempre-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-sempre1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-sempre/s45/seedsents-sempre1-s45-00000-2.jpg"
"human","human-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","desc2scene-4091","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4091/desc2scene-4091-2.jpg"
"full-layout/seedsents-maxent","full-layout/seedsents-maxent-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-maxent1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/full-layout/seedsents-maxent/s46/seedsents-maxent1-s46-00000-2.jpg"
