"condition","id","description","scene","url"
"nopriors","nopriors-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","seedsents-rulebased-nopriors1.s33-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s33/seedsents-rulebased-nopriors1-s33-00000-2.jpg"
"nospatial","nospatial-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","seedsents-rulebased-nospatial1.s33-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s33/seedsents-rulebased-nospatial1-s33-00000-2.jpg"
"relative","relative-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","seedsents-rulebased-relative1.s33-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s33/seedsents-rulebased-relative1-s33-00000-2.jpg"
"support","support-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","seedsents-rulebased-support1.s33-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s33/seedsents-rulebased-support1-s33-00000-2.jpg"
"human","human-33","There is a bed and there is a nightstand next to the bed. There is a floor lamp next to the bed.","desc2scene-4219","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4219/desc2scene-4219-2.jpg"
"basic","basic-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-rulebased-basic1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s34/seedsents-rulebased-basic1-s34-00000-2.jpg"
"full","full-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-rulebased-full1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s34/seedsents-rulebased-full1-s34-00000-2.jpg"
"nopriors","nopriors-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-rulebased-nopriors1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s34/seedsents-rulebased-nopriors1-s34-00000-2.jpg"
"nospatial","nospatial-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-rulebased-nospatial1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s34/seedsents-rulebased-nospatial1-s34-00000-2.jpg"
"relative","relative-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-rulebased-relative1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s34/seedsents-rulebased-relative1-s34-00000-2.jpg"
"support","support-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","seedsents-rulebased-support1.s34-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s34/seedsents-rulebased-support1-s34-00000-2.jpg"
"human","human-34","There is a bed and there is a nightstand next to the bed. There is a lamp on the nightstand.","desc2scene-4176","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4176/desc2scene-4176-2.jpg"
"basic","basic-35","There is a bed and there is a chair next to the bed.","seedsents-rulebased-basic1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s35/seedsents-rulebased-basic1-s35-00000-2.jpg"
"full","full-35","There is a bed and there is a chair next to the bed.","seedsents-rulebased-full1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s35/seedsents-rulebased-full1-s35-00000-2.jpg"
"nopriors","nopriors-35","There is a bed and there is a chair next to the bed.","seedsents-rulebased-nopriors1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s35/seedsents-rulebased-nopriors1-s35-00000-2.jpg"
"nospatial","nospatial-35","There is a bed and there is a chair next to the bed.","seedsents-rulebased-nospatial1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s35/seedsents-rulebased-nospatial1-s35-00000-2.jpg"
"relative","relative-35","There is a bed and there is a chair next to the bed.","seedsents-rulebased-relative1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s35/seedsents-rulebased-relative1-s35-00000-2.jpg"
"support","support-35","There is a bed and there is a chair next to the bed.","seedsents-rulebased-support1.s35-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s35/seedsents-rulebased-support1-s35-00000-2.jpg"
"human","human-35","There is a bed and there is a chair next to the bed.","desc2scene-4134","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4134/desc2scene-4134-2.jpg"
"basic","basic-36","There is a coffee table.","seedsents-rulebased-basic1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s36/seedsents-rulebased-basic1-s36-00000-2.jpg"
"full","full-36","There is a coffee table.","seedsents-rulebased-full1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s36/seedsents-rulebased-full1-s36-00000-2.jpg"
"nopriors","nopriors-36","There is a coffee table.","seedsents-rulebased-nopriors1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s36/seedsents-rulebased-nopriors1-s36-00000-2.jpg"
"nospatial","nospatial-36","There is a coffee table.","seedsents-rulebased-nospatial1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s36/seedsents-rulebased-nospatial1-s36-00000-2.jpg"
"relative","relative-36","There is a coffee table.","seedsents-rulebased-relative1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s36/seedsents-rulebased-relative1-s36-00000-2.jpg"
"support","support-36","There is a coffee table.","seedsents-rulebased-support1.s36-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s36/seedsents-rulebased-support1-s36-00000-2.jpg"
"human","human-36","There is a coffee table.","desc2scene-4093","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4093/desc2scene-4093-2.jpg"
"basic","basic-37","There is a coffee table and there is a vase on the coffee table.","seedsents-rulebased-basic1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s37/seedsents-rulebased-basic1-s37-00000-2.jpg"
"full","full-37","There is a coffee table and there is a vase on the coffee table.","seedsents-rulebased-full1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s37/seedsents-rulebased-full1-s37-00000-2.jpg"
"nopriors","nopriors-37","There is a coffee table and there is a vase on the coffee table.","seedsents-rulebased-nopriors1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s37/seedsents-rulebased-nopriors1-s37-00000-2.jpg"
"nospatial","nospatial-37","There is a coffee table and there is a vase on the coffee table.","seedsents-rulebased-nospatial1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s37/seedsents-rulebased-nospatial1-s37-00000-2.jpg"
"relative","relative-37","There is a coffee table and there is a vase on the coffee table.","seedsents-rulebased-relative1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s37/seedsents-rulebased-relative1-s37-00000-2.jpg"
"support","support-37","There is a coffee table and there is a vase on the coffee table.","seedsents-rulebased-support1.s37-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s37/seedsents-rulebased-support1-s37-00000-2.jpg"
"human","human-37","There is a coffee table and there is a vase on the coffee table.","desc2scene-4212","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4212/desc2scene-4212-2.jpg"
"basic","basic-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-rulebased-basic1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s38/seedsents-rulebased-basic1-s38-00000-2.jpg"
"full","full-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-rulebased-full1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s38/seedsents-rulebased-full1-s38-00000-2.jpg"
"nopriors","nopriors-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-rulebased-nopriors1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s38/seedsents-rulebased-nopriors1-s38-00000-2.jpg"
"nospatial","nospatial-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-rulebased-nospatial1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s38/seedsents-rulebased-nospatial1-s38-00000-2.jpg"
"relative","relative-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-rulebased-relative1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s38/seedsents-rulebased-relative1-s38-00000-2.jpg"
"support","support-38","There is a coffee table and there is a couch behind the coffee table.","seedsents-rulebased-support1.s38-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s38/seedsents-rulebased-support1-s38-00000-2.jpg"
"human","human-38","There is a coffee table and there is a couch behind the coffee table.","desc2scene-4156","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4156/desc2scene-4156-2.jpg"
"basic","basic-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-rulebased-basic1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s39/seedsents-rulebased-basic1-s39-00000-2.jpg"
"full","full-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-rulebased-full1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s39/seedsents-rulebased-full1-s39-00000-2.jpg"
"nopriors","nopriors-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-rulebased-nopriors1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s39/seedsents-rulebased-nopriors1-s39-00000-2.jpg"
"nospatial","nospatial-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-rulebased-nospatial1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s39/seedsents-rulebased-nospatial1-s39-00000-2.jpg"
"relative","relative-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-rulebased-relative1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s39/seedsents-rulebased-relative1-s39-00000-2.jpg"
"support","support-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","seedsents-rulebased-support1.s39-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s39/seedsents-rulebased-support1-s39-00000-2.jpg"
"human","human-39","There is a coffee table and there is a couch behind the coffee table. There is a vase.","desc2scene-4180","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4180/desc2scene-4180-2.jpg"
"basic","basic-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-rulebased-basic1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s40/seedsents-rulebased-basic1-s40-00000-2.jpg"
"full","full-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-rulebased-full1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s40/seedsents-rulebased-full1-s40-00000-2.jpg"
"nopriors","nopriors-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-rulebased-nopriors1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s40/seedsents-rulebased-nopriors1-s40-00000-2.jpg"
"nospatial","nospatial-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-rulebased-nospatial1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s40/seedsents-rulebased-nospatial1-s40-00000-2.jpg"
"relative","relative-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-rulebased-relative1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s40/seedsents-rulebased-relative1-s40-00000-2.jpg"
"support","support-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","seedsents-rulebased-support1.s40-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s40/seedsents-rulebased-support1-s40-00000-2.jpg"
"human","human-40","There is a coffee table and there is a couch behind the coffee table. There is a vase on the coffee table.","desc2scene-4169","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4169/desc2scene-4169-2.jpg"
"basic","basic-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-rulebased-basic1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s41/seedsents-rulebased-basic1-s41-00000-2.jpg"
"full","full-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-rulebased-full1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s41/seedsents-rulebased-full1-s41-00000-2.jpg"
"nopriors","nopriors-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-rulebased-nopriors1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s41/seedsents-rulebased-nopriors1-s41-00000-2.jpg"
"nospatial","nospatial-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-rulebased-nospatial1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s41/seedsents-rulebased-nospatial1-s41-00000-2.jpg"
"relative","relative-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-rulebased-relative1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s41/seedsents-rulebased-relative1-s41-00000-2.jpg"
"support","support-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","seedsents-rulebased-support1.s41-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s41/seedsents-rulebased-support1-s41-00000-2.jpg"
"human","human-41","There is a coffee table and there is a couch.  There is a chair next to the coffee table.","desc2scene-4119","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4119/desc2scene-4119-2.jpg"
"basic","basic-42","There is a couch. There is a vase.","seedsents-rulebased-basic1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s42/seedsents-rulebased-basic1-s42-00000-2.jpg"
"full","full-42","There is a couch. There is a vase.","seedsents-rulebased-full1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s42/seedsents-rulebased-full1-s42-00000-2.jpg"
"nopriors","nopriors-42","There is a couch. There is a vase.","seedsents-rulebased-nopriors1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s42/seedsents-rulebased-nopriors1-s42-00000-2.jpg"
"nospatial","nospatial-42","There is a couch. There is a vase.","seedsents-rulebased-nospatial1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s42/seedsents-rulebased-nospatial1-s42-00000-2.jpg"
"relative","relative-42","There is a couch. There is a vase.","seedsents-rulebased-relative1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s42/seedsents-rulebased-relative1-s42-00000-2.jpg"
"support","support-42","There is a couch. There is a vase.","seedsents-rulebased-support1.s42-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s42/seedsents-rulebased-support1-s42-00000-2.jpg"
"human","human-42","There is a couch. There is a vase.","desc2scene-4107","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4107/desc2scene-4107-2.jpg"
"basic","basic-43","There is a couch. There is a coffee table and there is a plant.","seedsents-rulebased-basic1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s43/seedsents-rulebased-basic1-s43-00000-2.jpg"
"full","full-43","There is a couch. There is a coffee table and there is a plant.","seedsents-rulebased-full1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s43/seedsents-rulebased-full1-s43-00000-2.jpg"
"nopriors","nopriors-43","There is a couch. There is a coffee table and there is a plant.","seedsents-rulebased-nopriors1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s43/seedsents-rulebased-nopriors1-s43-00000-2.jpg"
"nospatial","nospatial-43","There is a couch. There is a coffee table and there is a plant.","seedsents-rulebased-nospatial1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s43/seedsents-rulebased-nospatial1-s43-00000-2.jpg"
"relative","relative-43","There is a couch. There is a coffee table and there is a plant.","seedsents-rulebased-relative1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s43/seedsents-rulebased-relative1-s43-00000-2.jpg"
"support","support-43","There is a couch. There is a coffee table and there is a plant.","seedsents-rulebased-support1.s43-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s43/seedsents-rulebased-support1-s43-00000-2.jpg"
"human","human-43","There is a couch. There is a coffee table and there is a plant.","desc2scene-4211","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4211/desc2scene-4211-2.jpg"
"basic","basic-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-rulebased-basic1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s44/seedsents-rulebased-basic1-s44-00000-2.jpg"
"full","full-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-rulebased-full1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s44/seedsents-rulebased-full1-s44-00000-2.jpg"
"nopriors","nopriors-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-rulebased-nopriors1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s44/seedsents-rulebased-nopriors1-s44-00000-2.jpg"
"nospatial","nospatial-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-rulebased-nospatial1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s44/seedsents-rulebased-nospatial1-s44-00000-2.jpg"
"relative","relative-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-rulebased-relative1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s44/seedsents-rulebased-relative1-s44-00000-2.jpg"
"support","support-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","seedsents-rulebased-support1.s44-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s44/seedsents-rulebased-support1-s44-00000-2.jpg"
"human","human-44","There is a couch. There is a coffee table and there is a plant on the coffee table.","desc2scene-4188","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4188/desc2scene-4188-2.jpg"
"basic","basic-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-rulebased-basic1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s45/seedsents-rulebased-basic1-s45-00000-2.jpg"
"full","full-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-rulebased-full1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s45/seedsents-rulebased-full1-s45-00000-2.jpg"
"nopriors","nopriors-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-rulebased-nopriors1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s45/seedsents-rulebased-nopriors1-s45-00000-2.jpg"
"nospatial","nospatial-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-rulebased-nospatial1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s45/seedsents-rulebased-nospatial1-s45-00000-2.jpg"
"relative","relative-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-rulebased-relative1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s45/seedsents-rulebased-relative1-s45-00000-2.jpg"
"support","support-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","seedsents-rulebased-support1.s45-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s45/seedsents-rulebased-support1-s45-00000-2.jpg"
"human","human-45","There is a couch and there is a pillow on the couch.  There is a chair next to the couch.","desc2scene-4091","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4091/desc2scene-4091-2.jpg"
"basic","basic-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-rulebased-basic1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s46/seedsents-rulebased-basic1-s46-00000-2.jpg"
"full","full-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-rulebased-full1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s46/seedsents-rulebased-full1-s46-00000-2.jpg"
"nopriors","nopriors-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-rulebased-nopriors1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s46/seedsents-rulebased-nopriors1-s46-00000-2.jpg"
"nospatial","nospatial-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-rulebased-nospatial1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s46/seedsents-rulebased-nospatial1-s46-00000-2.jpg"
"relative","relative-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-rulebased-relative1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s46/seedsents-rulebased-relative1-s46-00000-2.jpg"
"support","support-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","seedsents-rulebased-support1.s46-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s46/seedsents-rulebased-support1-s46-00000-2.jpg"
"human","human-46","There is a lamp and there is a chair next to the lamp. There is a coffee table next to the chair.","desc2scene-4195","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4195/desc2scene-4195-2.jpg"
"basic","basic-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-rulebased-basic1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s47/seedsents-rulebased-basic1-s47-00000-2.jpg"
"full","full-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-rulebased-full1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s47/seedsents-rulebased-full1-s47-00000-2.jpg"
"nopriors","nopriors-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-rulebased-nopriors1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s47/seedsents-rulebased-nopriors1-s47-00000-2.jpg"
"nospatial","nospatial-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-rulebased-nospatial1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s47/seedsents-rulebased-nospatial1-s47-00000-2.jpg"
"relative","relative-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-rulebased-relative1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s47/seedsents-rulebased-relative1-s47-00000-2.jpg"
"support","support-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","seedsents-rulebased-support1.s47-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s47/seedsents-rulebased-support1-s47-00000-2.jpg"
"human","human-47","There is a coffee table and there is a lamp behind the coffee table. There is a chair in front of the coffee table.","desc2scene-2621","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-2621/desc2scene-2621-2.jpg"
"basic","basic-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-rulebased-basic1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s48/seedsents-rulebased-basic1-s48-00000-2.jpg"
"full","full-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-rulebased-full1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-full/s48/seedsents-rulebased-full1-s48-00000-2.jpg"
"nopriors","nopriors-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-rulebased-nopriors1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nopriors/s48/seedsents-rulebased-nopriors1-s48-00000-2.jpg"
"nospatial","nospatial-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-rulebased-nospatial1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-nospatial/s48/seedsents-rulebased-nospatial1-s48-00000-2.jpg"
"relative","relative-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-rulebased-relative1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-relative/s48/seedsents-rulebased-relative1-s48-00000-2.jpg"
"support","support-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","seedsents-rulebased-support1.s48-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-support/s48/seedsents-rulebased-support1-s48-00000-2.jpg"
"human","human-48","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.","desc2scene-4196","https://dovahkiin.stanford.edu/text2scene/screenshots/scenes/mturk/desc2scene-4196/desc2scene-4196-2.jpg"
"basic","basic-49","There is a desk and there is a lamp next to the desk.  There is a chair in front of the desk.  There is a trash bin next to the desk.","seedsents-rulebased-basic1.s49-00000","https://dovahkiin.stanford.edu/text2scene/eval/eval-layout/seedsents-rulebased-basic/s49/seedsents-rulebased-basic1-s49-00000-2.jpg"
